id,text,cleaned_text,tagged_text,lid_sequence,sentiment,label,platform,source,n_sinhala,n_english,n_emoji,cmi,is_code_mixed
2370,finland walata giye kohomada studentslata part time job puluwanda,finland walata giye kohomada studentslata part time job puluwanda,finland[EN] walata[EN] giye[EN] kohomada[EN] studentslata[EN] part[EN] time[EN] job[EN] puluwanda[EN],EN EN EN EN EN EN EN EN EN,neutral,2,youtube,DUVl8vPGqmc,0,9,0,0.0,False
4381,Mokadda akke ara trousers loku nisa ekt gennapu sukuruttama eke nama mokdda,Mokadda akke ara trousers loku nisa ekt gennapu sukuruttama eke nama mokdda,Mokadda[EN] akke[EN] ara[EN] trousers[EN] loku[EN] nisa[EN] ekt[EN] gennapu[EN] sukuruttama[EN] eke[EN] nama[EN] mokdda[EN],EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,12,0,0.0,False
2108,api wage asarana pawal walata denna ranjan aiye,api wage asarana pawal walata denna ranjan aiye,api[EN] wage[EN] asarana[EN] pawal[EN] walata[EN] denna[EN] ranjan[EN] aiye[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,bB5s5930vwE,0,8,0,0.0,False
5828,Gas nometha kirindiwela awata,Gas nometha kirindiwela awata,Gas[EN] nometha[EN] kirindiwela[EN] awata[EN],EN EN EN EN,negative,1,facebook,Social Media Feed,0,4,0,0.0,False
287,ලස්සන movie එකක නිමාවක් වගේ,ලස්සන movie එකක නිමාවක් වගේ,ලස්සන[SI] movie[EN] එකක[SI] නිමාවක්[SI] වගේ[SI],SI EN SI SI SI,neutral,2,youtube,MgBHowZPwcM,4,1,0,0.2,True
3871,oyata hair eka lassanai,oyata hair eka lassanai,oyata[EN] hair[EN] eka[EN] lassanai[EN],EN EN EN EN,positive,0,youtube,L8GPBSFQQhs,0,4,0,0.0,False
1822,lgbtq kataw awussanna epa,lgbtq kataw awussanna epa,lgbtq[EN] kataw[EN] awussanna[EN] epa[EN],EN EN EN EN,negative,1,youtube,TohS0pkEz8I,0,4,0,0.0,False
5784,Jesupihitai budusaranai nirogimath wewa,Jesupihitai budusaranai nirogimath wewa,Jesupihitai[EN] budusaranai[EN] nirogimath[EN] wewa[EN],EN EN EN EN,positive,0,facebook,Social Media Feed,0,4,0,0.0,False
224,machan banda mama dekapu lamprice review walin hodama eka thama meka kemak gena hariyata danne nethi un karana video athare uba me wede inna siraama porak,machan banda mama dekapu lamprice review walin hodama eka thama meka kemak gena hariyata danne nethi un karana video athare uba me wede inna siraama porak,machan[EN] banda[EN] mama[EN] dekapu[EN] lamprice[EN] review[EN] walin[EN] hodama[EN] eka[EN] thama[EN] meka[EN] kemak[EN] gena[EN] hariyata[EN] danne[EN] nethi[EN] un[EN] karana[EN] video[EN] athare[EN] uba[EN] me[EN] wede[EN] inna[EN] siraama[EN] porak[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,zj1ou3jejHo,0,26,0,0.0,False
3552,email eka use karapu site balanna software ekak thiyenawada,email eka use karapu site balanna software ekak thiyenawada,email[EN] eka[EN] use[EN] karapu[EN] site[EN] balanna[EN] software[EN] ekak[EN] thiyenawada[EN],EN EN EN EN EN EN EN EN EN,neutral,2,youtube,H_YTWy-H9UA,0,9,0,0.0,False
3786,bro podcast eka hodai habai ninda yanawa,bro podcast eka hodai habai ninda yanawa,bro[EN] podcast[EN] eka[EN] hodai[EN] habai[EN] ninda[EN] yanawa[EN],EN EN EN EN EN EN EN,neutral,2,youtube,JUNlgbgpGys,0,7,0,0.0,False
4865,Oya entry scene eka top,Oya entry scene eka top,Oya[EN] entry[EN] scene[EN] eka[EN] top[EN],EN EN EN EN EN,positive,0,facebook,සිනමාවේදීන් - The Cinema People,0,5,0,0.0,False
5523,me wage incident walin minissu ge manushikathwaya nathi wenawa,me wage incident walin minissu ge manushikathwaya nathi wenawa,me[EN] wage[EN] incident[EN] walin[EN] minissu[EN] ge[EN] manushikathwaya[EN] nathi[EN] wenawa[EN],EN EN EN EN EN EN EN EN EN,negative,1,facebook,Ragama incident comments,0,9,0,0.0,False
3580,anushka aiye oyata godak adarei,anushka aiye oyata godak adarei,anushka[EN] aiye[EN] oyata[EN] godak[EN] adarei[EN],EN EN EN EN EN,positive,0,youtube,FTjMCC3VeLg,0,5,0,0.0,False
4850,Sri Lanka Police please take an action,Sri Lanka Police please take an action,Sri[EN] Lanka[EN] Police[EN] please[EN] take[EN] an[EN] action[EN],EN EN EN EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,7,0,0.0,False
5931,Chaminda Dasanayaka jada media wada,Chaminda Dasanayaka jada media wada,Chaminda[EN] Dasanayaka[EN] jada[EN] media[EN] wada[EN],EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,5,0,0.0,False
4867,Mn baluwa pissu hadena fhilm ekak hitha gnna ba mokakda wenne kiyla dawas ganak kalpaname fhilm eka gana habai supiri fhilm ekak,Mn baluwa pissu hadena fhilm ekak hitha gnna ba mokakda wenne kiyla dawas ganak kalpaname fhilm eka gana habai supiri fhilm ekak,Mn[EN] baluwa[EN] pissu[EN] hadena[EN] fhilm[EN] ekak[EN] hitha[EN] gnna[EN] ba[EN] mokakda[EN] wenne[EN] kiyla[EN] dawas[EN] ganak[EN] kalpaname[EN] fhilm[EN] eka[EN] gana[EN] habai[EN] supiri[EN] fhilm[EN] ekak[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,facebook,සිනමාවේදීන් - The Cinema People,0,22,0,0.0,False
4066,Ok e karapu wadeta oka sawalen ain karanna sidda wenna ona wadikal yanna kalin,Ok e karapu wadeta oka sawalen ain karanna sidda wenna ona wadikal yanna kalin,Ok[EN] e[EN] karapu[EN] wadeta[EN] oka[EN] sawalen[EN] ain[EN] karanna[EN] sidda[EN] wenna[EN] ona[EN] wadikal[EN] yanna[EN] kalin[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,14,0,0.0,False
2978,elakiri police ballonta,elakiri police ballonta,elakiri[EN] police[EN] ballonta[EN],EN EN EN,negative,1,youtube,jbkuqT7k3Bg,0,3,0,0.0,False
227,"522 dutch portuguese කවද්ද බං බත් කෑවේ උන් බටු මෝජුවත් කෑවද 
මෙහෙ ඇවිල්ලා තමයි රසට කෑම කෑවේ  කුළුබඩු හොයන් ඇවිල්ලා

ඕවා පස්සේ හදාගත්ත කතා  අර සුද්දො හදපු රේල් පාරවල් කතාව වගේ 
සුද්දෝ අල්ලගත්තේ නැති චීනේ අද බුලට් ට්රේන් දුවන්නේ උන් ආවේ නැත්තං අපිත් අද ණය නැති ජාතියක් 
ඒක නොතේරෙන්න උන්ම කතා හදලා අදටත් අපි උන්ගේ නොනිල යටත් වැසියෝ  ඉංග්සි ඉගෙනගන්න පොරකන",522 dutch portuguese කවද්ද බං බත් කෑවේ උන් බටු මෝජුවත් කෑවද මෙහෙ ඇවිල්ලා තමයි රසට කෑම කෑවේ කුළුබඩු හොයන් ඇවිල්ලා ඕවා පස්සේ හදාගත්ත කතා අර සුද්දො හදපු රේල් පාරවල් කතාව වගේ සුද්දෝ අල්ලගත්තේ නැති චීනේ අද බුලට් ට්රේන් දුවන්නේ උන් ආවේ නැත්තං අපිත් අද ණය නැති ජාතියක් ඒක නොතේරෙන්න උන්ම කතා හදලා අදටත් අපි උන්ගේ නොනිල යටත් වැසියෝ ඉංග්සි ඉගෙනගන්න පොරකන,522[NUM] dutch[EN] portuguese[EN] කවද්ද[SI] බං[SI] බත්[SI] කෑවේ[SI] උන්[SI] බටු[SI] මෝජුවත්[SI] කෑවද[SI] මෙහෙ[SI] ඇවිල්ලා[SI] තමයි[SI] රසට[SI] කෑම[SI] කෑවේ[SI] කුළුබඩු[SI] හොයන්[SI] ඇවිල්ලා[SI] ඕවා[SI] පස්සේ[SI] හදාගත්ත[SI] කතා[SI] අර[SI] සුද්දො[SI] හදපු[SI] රේල්[SI] පාරවල්[SI] කතාව[SI] වගේ[SI] සුද්දෝ[SI] අල්ලගත්තේ[SI] නැති[SI] චීනේ[SI] අද[SI] බුලට්[SI] ට්රේන්[SI] දුවන්නේ[SI] උන්[SI] ආවේ[SI] නැත්තං[SI] අපිත්[SI] අද[SI] ණය[SI] නැති[SI] ජාතියක්[SI] ඒක[SI] නොතේරෙන්න[SI] උන්ම[SI] කතා[SI] හදලා[SI] අදටත්[SI] අපි[SI] උන්ගේ[SI] නොනිල[SI] යටත්[SI] වැසියෝ[SI] ඉංග්සි[SI] ඉගෙනගන්න[SI] පොරකන[SI],NUM EN EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI,neutral,2,youtube,zj1ou3jejHo,58,2,0,0.0333,True
3676,akkiyo happy birthday mt nm mathaka nh upandineyakta kek akak kapapu dawasak,akkiyo happy birthday mt nm mathaka nh upandineyakta kek akak kapapu dawasak,akkiyo[EN] happy[EN] birthday[EN] mt[EN] nm[EN] mathaka[EN] nh[EN] upandineyakta[EN] kek[EN] akak[EN] kapapu[EN] dawasak[EN],EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,akVPGPY1Iuk,0,12,0,0.0,False
4352,Whatsapp number eka dnnko,Whatsapp number eka dnnko,Whatsapp[EN] number[EN] eka[EN] dnnko[EN],EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,4,0,0.0,False
5001,ube wada pattai,ube wada pattai,ube[EN] wada[EN] pattai[EN],EN EN EN,positive,0,facebook,Hiru Gossip,0,3,0,0.0,False
3210,i wish both of u සුබ පතනවා හදවතින්ම ඔයාලා අපට ආඩම්බරයක් ගෞරවයක් සුබ පතනවා,i wish both of u සුබ පතනවා හදවතින්ම ඔයාලා අපට ආඩම්බරයක් ගෞරවයක් සුබ පතනවා,i[EN] wish[EN] both[EN] of[EN] u[EN] සුබ[SI] පතනවා[SI] හදවතින්ම[SI] ඔයාලා[SI] අපට[SI] ආඩම්බරයක්[SI] ගෞරවයක්[SI] සුබ[SI] පතනවා[SI],EN EN EN EN EN SI SI SI SI SI SI SI SI SI,positive,0,youtube,AO4xSjleAOM,9,5,0,0.3571,True
1870,mata una wage,mata una wage,mata[EN] una[EN] wage[EN],EN EN EN,neutral,2,youtube,SOaNw2qrK6M,0,3,0,0.0,False
5597,Suranga Suranga ape salli thiyenne kohomada kiyala okkoma ahanawa,Suranga Suranga ape salli thiyenne kohomada kiyala okkoma ahanawa,Suranga[EN] Suranga[EN] ape[EN] salli[EN] thiyenne[EN] kohomada[EN] kiyala[EN] okkoma[EN] ahanawa[EN],EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Social Media Feed,0,9,0,0.0,False
921,mamanam orders godak daala okkoma hariyata hamba una,mamanam orders godak daala okkoma hariyata hamba una,mamanam[EN] orders[EN] godak[EN] daala[EN] okkoma[EN] hariyata[EN] hamba[EN] una[EN],EN EN EN EN EN EN EN EN,positive,0,youtube,SOaNw2qrK6M,0,8,0,0.0,False
687,oya hodai akki shooi,oya hodai akki shooi,oya[EN] hodai[EN] akki[EN] shooi[EN],EN EN EN EN,positive,0,youtube,3xyuCoUtZ28,0,4,0,0.0,False
2680,kathawa iwara wenakam baluwa muralita thiyena adareta great speech thank you,kathawa iwara wenakam baluwa muralita thiyena adareta great speech thank you,kathawa[EN] iwara[EN] wenakam[EN] baluwa[EN] muralita[EN] thiyena[EN] adareta[EN] great[EN] speech[EN] thank[EN] you[EN],EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,AwD_PLNEqa8,0,11,0,0.0,False
3747,piumi akka hina wenkota mara hurathal aneeee,piumi akka hina wenkota mara hurathal anee,piumi[EN] akka[EN] hina[EN] wenkota[EN] mara[EN] hurathal[EN] anee[EN],EN EN EN EN EN EN EN,positive,0,youtube,cdd9g3VDpxo,0,7,0,0.0,False
1303,mata one business akak patan ganna kiyanna kohomada me badu ganne mokada godak inne horu aki,mata one business akak patan ganna kiyanna kohomada me badu ganne mokada godak inne horu aki,mata[EN] one[EN] business[EN] akak[EN] patan[EN] ganna[EN] kiyanna[EN] kohomada[EN] me[EN] badu[EN] ganne[EN] mokada[EN] godak[EN] inne[EN] horu[EN] aki[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,youtube,QL2J3Va-fJM,0,16,0,0.0,False
951,hama dema ganna kalin review karanna,hama dema ganna kalin review karanna,hama[EN] dema[EN] ganna[EN] kalin[EN] review[EN] karanna[EN],EN EN EN EN EN EN,positive,0,youtube,SOaNw2qrK6M,0,6,0,0.0,False
2159,video eka hodai subscribe kala,video eka hodai subscribe kala,video[EN] eka[EN] hodai[EN] subscribe[EN] kala[EN],EN EN EN EN EN,positive,0,youtube,qKprWU4sIlg,0,5,0,0.0,False
1844,boru kiyala video gaththa eka jara wedak,boru kiyala video gaththa eka jara wedak,boru[EN] kiyala[EN] video[EN] gaththa[EN] eka[EN] jara[EN] wedak[EN],EN EN EN EN EN EN EN,negative,1,youtube,tXzXU3YqskE,0,7,0,0.0,False
688,oya godak nihathamani kenek love you and all the best,oya godak nihathamani kenek love you and all the best,oya[EN] godak[EN] nihathamani[EN] kenek[EN] love[EN] you[EN] and[EN] all[EN] the[EN] best[EN],EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,3xyuCoUtZ28,0,10,0,0.0,False
869,prashna ahuwoth genuine widihata ahuwanam hodai,prashna ahuwoth genuine widihata ahuwanam hodai,prashna[EN] ahuwoth[EN] genuine[EN] widihata[EN] ahuwanam[EN] hodai[EN],EN EN EN EN EN EN,neutral,2,youtube,tXzXU3YqskE,0,6,0,0.0,False
4184,Me wage ayagen unfollow karala me wage un hadanne bora diye malu banna comment like ganna ubalath pissu unfollow karapalla higannu,Me wage ayagen unfollow karala me wage un hadanne bora diye malu banna comment like ganna ubalath pissu unfollow karapalla higannu,Me[EN] wage[EN] ayagen[EN] unfollow[EN] karala[EN] me[EN] wage[EN] un[EN] hadanne[EN] bora[EN] diye[EN] malu[EN] banna[EN] comment[EN] like[EN] ganna[EN] ubalath[EN] pissu[EN] unfollow[EN] karapalla[EN] higannu[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Sanjeewa Manvir,0,21,0,0.0,False
4346,Yako sadaranaine bn aduwata ganna puluwanam minissunwa huran kannawane ubala,Yako sadaranaine bn aduwata ganna puluwanam minissunwa huran kannawane ubala,Yako[EN] sadaranaine[EN] bn[EN] aduwata[EN] ganna[EN] puluwanam[EN] minissunwa[EN] huran[EN] kannawane[EN] ubala[EN],EN EN EN EN EN EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,10,0,0.0,False
4113,කාලෙකින් දැක්කේ සුපිරි content ටිකක් ලස්සනයි dark background වගේ මොනා උනත් සුපිරිම angle එකකට shoot කරලා තියනවා,කාලෙකින් දැක්කේ සුපිරි content ටිකක් ලස්සනයි dark background වගේ මොනා උනත් සුපිරිම angle එකකට shoot කරලා තියනවා,කාලෙකින්[SI] දැක්කේ[SI] සුපිරි[SI] content[EN] ටිකක්[SI] ලස්සනයි[SI] dark[EN] background[EN] වගේ[SI] මොනා[SI] උනත්[SI] සුපිරිම[SI] angle[EN] එකකට[SI] shoot[EN] කරලා[SI] තියනවා[SI],SI SI SI EN SI SI EN EN SI SI SI SI EN SI EN SI SI,positive,0,facebook,Kehelmala,12,5,0,0.2941,True
4027,ai donee horen blne Mawa ape gedrt awilam blala plynko,ai donee horen blne Mawa ape gedrt awilam blala plynko,ai[EN] donee[EN] horen[EN] blne[EN] Mawa[EN] ape[EN] gedrt[EN] awilam[EN] blala[EN] plynko[EN],EN EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Hiru Gossip,0,10,0,0.0,False
1987,oya hodai halo man kala tiyana kattaammooo demupiyo newei karuma apita tiune,oya hodai halo man kala tiyana kattaammoo demupiyo newei karuma apita tiune,oya[EN] hodai[EN] halo[EN] man[EN] kala[EN] tiyana[EN] kattaammoo[EN] demupiyo[EN] newei[EN] karuma[EN] apita[EN] tiune[EN],EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,dpBiHjZDum8,0,12,0,0.0,False
2333,mekanam aththatama watina kathawak,mekanam aththatama watina kathawak,mekanam[EN] aththatama[EN] watina[EN] kathawak[EN],EN EN EN EN,neutral,2,youtube,Uc9lRDasCpQ,0,4,0,0.0,False
2522,අද ගොඩාක් නොකියා පසුතැවෙනවා චන්දය npp එකට නොදුන් එක ගැන,අද ගොඩාක්් නොකියා පසුතැවෙනවා චන්දය npp එකට නොදුන් එක ගැන,අද[SI] ගොඩාක්්[SI] නොකියා[SI] පසුතැවෙනවා[SI] චන්දය[SI] npp[EN] එකට[SI] නොදුන්[SI] එක[SI] ගැන[SI],SI SI SI SI SI EN SI SI SI SI,neutral,2,youtube,R9ZKk0W2zvA,9,1,0,0.1,True
859,palaweni adare thama mata hukanawa dan,palaweni adare thama mata hukanawa dan,palaweni[EN] adare[EN] thama[EN] mata[EN] hukanawa[EN] dan[EN],EN EN EN EN EN EN,negative,1,youtube,tXzXU3YqskE,0,6,0,0.0,False
1914,mama nam mona online order kalin review balanawa,mama nam mona online order kalin review balanawa,mama[EN] nam[EN] mona[EN] online[EN] order[EN] kalin[EN] review[EN] balanawa[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,SOaNw2qrK6M,0,8,0,0.0,False
1407,supiri jaya wewa oyata ape moleta mewa danawata,supiri jaya wewa oyata ape moleta mewa danawata,supiri[EN] jaya[EN] wewa[EN] oyata[EN] ape[EN] moleta[EN] mewa[EN] danawata[EN],EN EN EN EN EN EN EN EN,positive,0,youtube,k7ZRvzhKVfc,0,8,0,0.0,False
2027,podi minihatath loku minihatath ekama neethiyak ona lankawata,podi minihatath loku minihatath ekama neethiyak ona lankawata,podi[EN] minihatath[EN] loku[EN] minihatath[EN] ekama[EN] neethiyak[EN] ona[EN] lankawata[EN],EN EN EN EN EN EN EN EN,neutral,2,youtube,VZZSOnPZLsE,0,8,0,0.0,False
5927,Kumara Jagath mun youtube karayo,Kumara Jagath mun youtube karayo,Kumara[EN] Jagath[EN] mun[EN] youtube[EN] karayo[EN],EN EN EN EN EN,negative,1,facebook,Hiru Gossip,0,5,0,0.0,False
241,බංදු නඩු දාපු එකට කට්ටිය බැන්නට ඔය නඩු වලට කලින් බංදු කියනවා එයාලට විශ්රාම වැටුප්  etf epf නෑ බැංකු ලෝන් තියෙනවා ගෙවන්න නිෂ්පාදනය කරල අසාර්ථක වුන චිත්රපටයකටත් කියලබිංදු බන්දුව අනුකරනය කලාට කමක්  නෑ වේදිකාවකනමුත් බිංදු බංදුගේ රස්සාව නැති කරන තත්වයක් තිබුනේ අඩු මුදලට බංදුගේ භූමිකාව රගපාලාඑහෙම තත්වයකදී බංදුගේ තීරණය සාධාරණයිමොකද බංදු සමරසිංහ  ජීවත් වෙන්නේ රංගනයෙන් උපයගෙන නිසා,බංදු නඩු දාපු එකට කට්ටිය බැන්නට ඔය නඩු වලට කලින් බංදු කියනවා එයාලට විශ්රාම වැටුප් etf epf නෑ බැංකු ලෝන් තියෙනවා ගෙවන්න නිෂ්පාදනය කරල අසාර්ථක වුන චිත්රපටයකටත් කියලබිංදු බන්දුව අනුකරනය කලාට කමක් නෑ වේදිකාවකනමුත් බිංදු බංදුගේ රස්සාව නැති කරන තත්වයක් තිබුනේ අඩු මුදලට බංදුගේ භූමිකාව රගපාලාඑහෙම තත්වයකදී බංදුගේ තීරණය සාධාරණයිමොකද බංදු සමරසිංහ ජීවත් වෙන්නේ රංගනයෙන් උපයගෙන නිසා,බංදු[SI] නඩු[SI] දාපු[SI] එකට[SI] කට්ටිය[SI] බැන්නට[SI] ඔය[SI] නඩු[SI] වලට[SI] කලින්[SI] බංදු[SI] කියනවා[SI] එයාලට[SI] විශ්රාම[SI] වැටුප්[SI] etf[EN] epf[EN] නෑ[SI] බැංකු[SI] ලෝන්[SI] තියෙනවා[SI] ගෙවන්න[SI] නිෂ්පාදනය[SI] කරල[SI] අසාර්ථක[SI] වුන[SI] චිත්රපටයකටත්[SI] කියලබිංදු[SI] බන්දුව[SI] අනුකරනය[SI] කලාට[SI] කමක්[SI] නෑ[SI] වේදිකාවකනමුත්[SI] බිංදු[SI] බංදුගේ[SI] රස්සාව[SI] නැති[SI] කරන[SI] තත්වයක්[SI] තිබුනේ[SI] අඩු[SI] මුදලට[SI] බංදුගේ[SI] භූමිකාව[SI] රගපාලාඑහෙම[SI] තත්වයකදී[SI] බංදුගේ[SI] තීරණය[SI] සාධාරණයිමොකද[SI] බංදු[SI] සමරසිංහ[SI] ජීවත්[SI] වෙන්නේ[SI] රංගනයෙන්[SI] උපයගෙන[SI] නිසා[SI],SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI EN EN SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI SI,neutral,2,youtube,MgBHowZPwcM,55,2,0,0.0351,True
2438,chandaya dunna harima sathutui,chandaya dunna harima sathutui,chandaya[EN] dunna[EN] harima[EN] sathutui[EN],EN EN EN EN,positive,0,youtube,R9ZKk0W2zvA,0,4,0,0.0,False
3955,ane oyatai babyti prissamin inn labenna oni mth ipadenkot kaha patai skin colour eka nisa tma doctorla kiuwe oya baya wenn epa baba hodin lassant innlabenn kiyl wish krnwa budusarani oytai babati,ane oyatai babyti prissamin inn labenna oni mth ipadenkot kaha patai skin colour eka nisa tma doctorla kiuwe oya baya wenn epa baba hodin lassant innlabenn kiyl wish krnwa budusarani oytai babati,ane[EN] oyatai[EN] babyti[EN] prissamin[EN] inn[EN] labenna[EN] oni[EN] mth[EN] ipadenkot[EN] kaha[EN] patai[EN] skin[EN] colour[EN] eka[EN] nisa[EN] tma[EN] doctorla[EN] kiuwe[EN] oya[EN] baya[EN] wenn[EN] epa[EN] baba[EN] hodin[EN] lassant[EN] innlabenn[EN] kiyl[EN] wish[EN] krnwa[EN] budusarani[EN] oytai[EN] babati[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,kfT2qaBG4L8,0,32,0,0.0,False
1947,hi mk oya patta,hi mk oya patta,hi[EN] mk[EN] oya[EN] patta[EN],EN EN EN EN,positive,0,youtube,l_zTYH80pNo,0,4,0,0.0,False
936,balala order karanam awulak ne app eke weraddak ne,balala order karanam awulak ne app eke weraddak ne,balala[EN] order[EN] karanam[EN] awulak[EN] ne[EN] app[EN] eke[EN] weraddak[EN] ne[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,SOaNw2qrK6M,0,9,0,0.0,False
5601,Palitha Abeysinghe umbata oya thanathuru wala sadakalika wenna ba kiyala mathaka thiya ganna,Palitha Abeysinghe umbata oya thanathuru wala sadakalika wenna ba kiyala mathaka thiya ganna,Palitha[EN] Abeysinghe[EN] umbata[EN] oya[EN] thanathuru[EN] wala[EN] sadakalika[EN] wenna[EN] ba[EN] kiyala[EN] mathaka[EN] thiya[EN] ganna[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,facebook,Social Media Feed,0,13,0,0.0,False
2885,mage manika mata godak adambari oya gana,mage manika mata godak adambari oya gana,mage[EN] manika[EN] mata[EN] godak[EN] adambari[EN] oya[EN] gana[EN],EN EN EN EN EN EN EN,positive,0,youtube,0q-aB1s0tKE,0,7,0,0.0,False
1900,details clear dala thiyenawa nikan gon video danna epa,details clear dala thiyenawa nikan gon video danna epa,details[EN] clear[EN] dala[EN] thiyenawa[EN] nikan[EN] gon[EN] video[EN] danna[EN] epa[EN],EN EN EN EN EN EN EN EN EN,negative,1,youtube,SOaNw2qrK6M,0,9,0,0.0,False
673,lassanata katha karanawa supiri,lassanata katha karanawa supiri,lassanata[EN] katha[EN] karanawa[EN] supiri[EN],EN EN EN EN,positive,0,youtube,3xyuCoUtZ28,0,4,0,0.0,False
2323,godak hoda video ekak mama dukin inna welawak baluwe,godak hoda video ekak mama dukin inna welawak baluwe,godak[EN] hoda[EN] video[EN] ekak[EN] mama[EN] dukin[EN] inna[EN] welawak[EN] baluwe[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,k7ZRvzhKVfc,0,9,0,0.0,False
5737,Mu pissa,Mu pissa,Mu[EN] pissa[EN],EN EN,negative,1,facebook,source_page,0,2,0,0.0,False
2006,ow mn thwe duk widinwa podi kale idala sathutin hitapu davasak mthk na,ow mn thwe duk widinwa podi kale idala sathutin hitapu davasak mthk na,ow[EN] mn[EN] thwe[EN] duk[EN] widinwa[EN] podi[EN] kale[EN] idala[EN] sathutin[EN] hitapu[EN] davasak[EN] mthk[EN] na[EN],EN EN EN EN EN EN EN EN EN EN EN EN EN,neutral,2,youtube,dpBiHjZDum8,0,13,0,0.0,False
1237,watinawa api rata idan genawata wada mehen gannawa hoda,watinawa api rata idan genawata wada mehen gannawa hoda,watinawa[EN] api[EN] rata[EN] idan[EN] genawata[EN] wada[EN] mehen[EN] gannawa[EN] hoda[EN],EN EN EN EN EN EN EN EN EN,positive,0,youtube,qKprWU4sIlg,0,9,0,0.0,False
2077,oba thuma godak hoda kenek apitath udau karannako,oba thuma godak hoda kenek apitath udau karannako,oba[EN] thuma[EN] godak[EN] hoda[EN] kenek[EN] apitath[EN] udau[EN] karannako[EN],EN EN EN EN EN EN EN EN,positive,0,youtube,bB5s5930vwE,0,8,0,0.0,False
2492,nosansun onama kenek sansun kireeme mella kireeme hekiyawa peththen paripoornaiobata semada jaya,nosansun onama kenek sansun kireeme mella kireeme hekiyawa peththen paripoornaiobata semada jaya,nosansun[EN] onama[EN] kenek[EN] sansun[EN] kireeme[EN] mella[EN] kireeme[EN] hekiyawa[EN] peththen[EN] paripoornaiobata[EN] semada[EN] jaya[EN],EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,R9ZKk0W2zvA,0,12,0,0.0,False
1778,dn nm oyath wikryk ane food vlogs my genne,dn nm oyath wikryk ane food vlogs my genne,dn[EN] nm[EN] oyath[EN] wikryk[EN] ane[EN] food[EN] vlogs[EN] my[EN] genne[EN],EN EN EN EN EN EN EN EN EN,neutral,2,youtube,fvodAI7NoAw,0,9,0,0.0,False
2825,oya oyage asdeka piyagana hithath ekka katha karanna i with u yoyo,oya oyage asdeka piyagana hithath ekka katha karanna i with u yoyo,oya[EN] oyage[EN] asdeka[EN] piyagana[EN] hithath[EN] ekka[EN] katha[EN] karanna[EN] i[EN] with[EN] u[EN] yoyo[EN],EN EN EN EN EN EN EN EN EN EN EN EN,positive,0,youtube,KoNQvB_OP40,0,12,0,0.0,False
3741,me ubala maha gon athalekak bn denne,me ubala maha gon athalekak bn denne,me[EN] ubala[EN] maha[EN] gon[EN] athalekak[EN] bn[EN] denne[EN],EN EN EN EN EN EN EN,negative,1,youtube,cdd9g3VDpxo,0,7,0,0.0,False
5781,Ikmanata hoda wenna oni,Ikmanata hoda wenna oni,Ikmanata[EN] hoda[EN] wenna[EN] oni[EN],EN EN EN EN,positive,0,facebook,Social Media Feed,0,4,0,0.0,False
2902,song eka wow but ඇදුම් no good,song eka wow but ඇදුම් no good,song[EN] eka[EN] wow[EN] but[EN] ඇදුම්[SI] no[EN] good[EN],EN EN EN EN SI EN EN,negative,1,youtube,giBOKJ9xatU,1,6,0,0.1429,True
